,@type,datePublished,headline,inLanguage,reviewBody,author_@type,author_image,author_name,author_url,itemReviewed_@type,itemReviewed_name,publisher_@type,publisher_name,publisher_sameAs,reviewRating_@type,reviewRating_ratingValue
901,Review,2018-12-03T20:20:24+00:00,Edx - IDB course,en,"I did a course on agriculture policies and climate change. It was really good and the staff was there for me when I needed help. Also, the fact that I could do the tasks and tests when I had time was very useful.",Person,,Lucila,https://uk.trustpilot.com/users/5c0590089d3a4b0b76003690,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
902,Review,2018-12-03T20:19:04+00:00,Very good experience,en,Learning on edX is a really good experience. There is everything you need to go step by step at the speed you can. It's the ideal solution for people who are working but want to improve their skills.,Person,,Marcello,https://uk.trustpilot.com/users/5c058fb765759a637792723e,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
903,Review,2018-12-03T20:16:28+00:00,I had two courses,en,I had two courses. They are excellent.,Person,,nurettin,https://uk.trustpilot.com/users/5c058f1cf3da8562f7904343,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
904,Review,2018-12-03T20:13:06+00:00,The right of anyone able to participate…,en,The right of anyone able to participate in a college education of the highest quality is realized through this company and all those fine universities who participate.,Person,,Kat Bailot,https://uk.trustpilot.com/users/5b04d1c64de5666d348c76df,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
905,Review,2018-12-03T20:05:49+00:00,It was a great experience to learn…,en,"It was a great experience to learn about new technologies specially for those professional whose routine are very busy, EDX Programs are equally distributed around the week routines which mostly take up to 7-8 hours and very easy to finish the certification.",Person,,Mudassir Mukhtar,https://uk.trustpilot.com/users/5c058c9cf3da85587890409a,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
906,Review,2018-12-03T20:04:13+00:00,The best online courses,en,"The best online courses, flexible and well organized.",Person,,Ibra,https://uk.trustpilot.com/users/5c058c3cc33a29b5d990e5fc,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
907,Review,2018-12-03T20:03:23+00:00,The edX was very useful to me,en,"The edX was very useful to me, with excellent material
Some tutorial aspects could be more didactic,",Person,,Luis F,https://uk.trustpilot.com/users/5c058c0b65759acec0926eb8,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
908,Review,2018-12-03T20:01:54+00:00,I found my experience with EDX to be…,en,I found my experience with EDX to be very professional and was delighted with what I learned. I would very much recommend taking courses with EDX and plan to take additional courses in the future.,Person,,Irasema,https://uk.trustpilot.com/users/5c058bb1f3da851ed5903fd2,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
909,Review,2018-12-03T20:00:50+00:00,The course content was very good and…,en,"The course content was very good and the organization of the learning materials into short videos and readings encouraged me to go through the materials. The tests were spaced out and well placed. However, some of the translation of the material from Spanish to English could be double checked for accuracy of translation. But overall it was an excellent course.",Person,,Latavia,https://uk.trustpilot.com/users/5c058b710c38c5290c7c30d2,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
910,Review,2018-12-03T19:56:23+00:00,It's great,en,It's great. Thanks so much,Person,,Sirvic,https://uk.trustpilot.com/users/5c058a6759b62485c50d3693,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
911,Review,2018-12-03T19:55:54+00:00,So far I am extremely satisfied with…,en,"So far I am extremely satisfied with the quality of edX education content. I hope I will continue my learning processes there. The certification is also great, because you feel it like a reward at the end and, of course, you get something that has integrity. I decided to educate myself on edX because my previous MA is not so helpfull to me anymore in the context of new demands of the employment market everywhere. I like its realistic prices and very focused modules. It took me some time to adjust myself for online learning, but after two modules I feel like I am getting better and better. Wish you all the best!
Deborah Hustic",Person,,Deborah Hustic,https://uk.trustpilot.com/users/5c058a490c38c5949c7c2fd0,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
912,Review,2018-12-03T19:52:09+00:00,Great experience,en,Great experience,Person,,Navdeep,https://uk.trustpilot.com/users/5c05896965759adedf926c31,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
913,Review,2018-12-03T19:50:13+00:00,SuperEarths,en,"Content was well presented and interesting, with the video interviews adding a personal element which was refreshing. The homework assignments were mostly designed to cement some of the key concepts, although the scoring system support needs improvement. The discussion forums also added an interesting dimension to the topics.",Person,,Scott,https://uk.trustpilot.com/users/5c0588f559b6245cca0d352e,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
914,Review,2018-12-03T19:49:59+00:00,Learn something new with edX,en,It is excellent to learn about something new through online.  In my case I can learn the latest and practical economic theories for developing countries.,Person,,Yoji Sakakibara,https://uk.trustpilot.com/users/5c0588e665759a80fd926bbc,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
915,Review,2018-12-03T19:48:34+00:00,Edx- Virtual teacher,en,Excellent courses for one to learn,Person,,Pavan,https://uk.trustpilot.com/users/5c05889104cd84e2b9822285,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
916,Review,2018-12-03T19:46:39+00:00,Great MOOC.,en,Amazing contents and practical knowledge.,Person,,vlachy,https://uk.trustpilot.com/users/5c05881ef3da850bc9903c63,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
917,Review,2018-12-03T19:41:48+00:00,Looking for some more affordable pg…,en,"Looking for some more affordable pg courses
In business management.",Person,,Gaurav,https://uk.trustpilot.com/users/5c0586fbc33a297cfc90e10e,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,3
918,Review,2018-12-03T19:40:06+00:00,Data Science at EdX,en,"I enjoyed the videos, as they helped immensely with the content of the courses. A supplemental textbook was also provided, which helped fill in the gaps. The assessment questions were challenging, but made the course more rigorous.",Person,,Blayne,https://uk.trustpilot.com/users/5c05869665759a8ed2926946,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
919,Review,2018-12-03T19:39:12+00:00,Loved the course and am highly…,en,Loved the course and am highly interested in the program.,Person,,Chassie,https://uk.trustpilot.com/users/5c05865f65759abe4192690d,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
920,Review,2018-12-03T19:36:08+00:00,Excellent..,en,Excellent... Widely recommended,Person,,W.Meneses,https://uk.trustpilot.com/users/5c0585a865759a6cb192685d,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
